time0,amp0,time1,amp1,time2,amp2
0,421.5,0,421.6,0,441.0
0,434.1,0,434.7,1000,434.7
1000,434.1,1000,434.8,1000,434.7
2000,434.2,1000,434.8,2000,434.8
2000,434.3,2000,434.9,2000,434.9
3000,434.5,3000,435.0,3000,434.9
3000,434.5,3000,434.9,4000,435.0
4000,434.5,4000,434.9,4000,434.9
5000,434.5,4000,434.9,5000,434.9
5000,434.5,5000,434.9,5000,434.9
6000,434.6,6000,435.0,6000,434.9
6000,434.6,6000,435.0,6000,434.9
7000,434.7,7000,431.5,7000,434.9
8000,434.6,7000,435.0,8000,434.9
8000,434.5,8000,435.1,8000,434.9
9000,434.5,9000,435.2,9000,435.0
9000,434.5,9000,435.2,9000,435.0
10000,434.5,10000,435.2,10000,435.1
11000,434.6,11000,435.2,11000,435.1
11000,434.7,11000,435.2,11000,435.0
12000,434.5,12000,435.2,12000,435.0
12000,434.4,12000,435.2,12000,435.1
13000,434.3,13000,435.2,13000,435.1
14000,434.3,13000,435.2,13000,435.1
14000,434.2,14000,435.2,14000,435.1
15000,434.2,15000,435.3,15000,435.1
15000,434.2,15000,435.3,15000,435.1
16000,434.2,16000,435.2,16000,434.9
17000,434.3,16000,435.2,16000,434.9
17000,434.3,17000,435.1,17000,435.2
18000,434.4,17000,435.1,18000,435.2
18000,434.5,18000,435.0,18000,435.2
19000,434.5,19000,435.0,19000,435.2
20000,434.5,19000,435.0,20000,435.3
20000,434.5,20000,435.0,20000,435.2
21000,434.5,20000,435.0,21000,435.2
21000,434.5,21000,435.0,21000,435.2
22000,434.5,22000,435.0,22000,435.2
23000,434.5,22000,435.0,22000,435.2
23000,434.5,23000,435.0,23000,435.2
24000,434.5,23000,435.0,24000,435.2
25000,434.4,24000,435.0,24000,435.3
25000,434.4,25000,435.1,25000,435.3
26000,434.5,25000,435.1,25000,435.2
26000,434.4,26000,435.1,26000,435.2
27000,434.4,26000,435.0,27000,435.2
27000,434.4,27000,435.1,27000,435.2
28000,434.5,28000,435.1,28000,435.3
29000,434.5,28000,435.1,28000,435.2
29000,434.5,29000,435.1,29000,435.2
30000,434.5,29000,435.1,30000,435.2
30000,434.5,30000,435.1,30000,435.2
31000,434.5,31000,435.1,31000,435.2
32000,434.5,31000,435.1,31000,435.2
32000,434.5,32000,435.1,32000,435.2
33000,434.3,32000,435.1,32000,435.2
33000,434.3,33000,435.1,33000,435.2
34000,434.3,34000,435.1,34000,435.2
34000,434.5,34000,435.0,34000,435.2
35000,434.5,35000,434.9,35000,435.2
36000,434.5,35000,434.9,35000,431.5
36000,434.5,36000,434.9,36000,435.1
37000,434.5,37000,435.0,37000,435.1
38000,434.5,37000,435.0,37000,435.1
38000,434.5,38000,435.0,38000,435.1
39000,434.5,38000,435.0,38000,435.1
39000,434.5,39000,435.0,39000,435.1
40000,434.5,39000,435.0,39000,435.2
41000,434.5,40000,435.0,40000,435.2
41000,434.6,41000,435.0,41000,435.2
42000,434.5,41000,434.9,41000,435.2
42000,434.5,42000,435.0,42000,435.2
43000,434.4,42000,435.0,42000,435.1
44000,434.5,43000,435.0,43000,435.0
44000,434.5,44000,435.0,44000,435.0
45000,434.5,44000,435.0,44000,435.1
45000,434.5,45000,435.0,45000,435.2
46000,434.5,45000,434.9,45000,435.1
47000,434.4,46000,434.9,46000,435.1
47000,434.4,46000,434.9,47000,435.2
48000,434.4,47000,434.9,47000,435.2
49000,434.5,48000,434.9,48000,435.1
49000,434.5,48000,434.9,48000,435.1
50000,434.6,49000,434.9,49000,435.1
50000,434.7,49000,435.0,50000,435.1
51000,434.7,50000,435.1,50000,435.1
52000,434.7,51000,435.1,51000,435.1
52000,434.7,51000,435.1,51000,435.2
53000,434.7,52000,435.1,52000,435.4
54000,434.7,52000,435.1,53000,435.5
54000,434.7,53000,435.1,53000,435.5
55000,434.7,54000,435.1,54000,435.5
55000,434.6,54000,435.1,54000,435.5
56000,434.6,55000,435.1,55000,435.5
57000,434.6,55000,435.1,55000,435.4
57000,434.7,56000,435.1,56000,435.4
58000,434.7,57000,435.1,57000,435.4
58000,434.7,57000,435.1,57000,435.4
59000,434.7,58000,435.1,58000,435.5
60000,434.7,58000,435.1,58000,435.5
60000,434.6,59000,435.1,59000,435.5
61000,434.6,59000,435.1,60000,435.5
61000,434.6,60000,435.1,60000,435.6
62000,433.2,61000,435.1,61000,435.5
63000,435.2,61000,435.1,61000,435.5
63000,435.0,62000,435.0,62000,435.4
64000,434.9,62000,435.0,62000,435.5
64000,434.9,63000,435.0,63000,435.4
65000,434.8,64000,435.1,64000,435.5
66000,434.8,64000,435.2,64000,435.5
66000,434.8,65000,435.1,65000,435.5
67000,434.8,65000,435.1,65000,435.5
68000,434.9,66000,435.1,66000,435.5
68000,434.9,67000,435.1,67000,435.5
69000,434.9,67000,435.2,67000,435.5
69000,435.0,68000,435.1,68000,435.5
70000,435.0,68000,435.1,68000,435.5
70000,435.1,69000,435.0,69000,435.5
71000,435.1,69000,435.0,69000,435.5
72000,435.0,70000,434.9,70000,435.5
72000,435.0,71000,434.9,71000,435.5
73000,435.1,71000,434.9,71000,435.5
74000,435.0,72000,434.9,72000,435.5
74000,434.9,72000,434.9,72000,435.5
75000,434.9,73000,434.9,73000,435.5
75000,434.9,74000,435.0,74000,435.5
76000,435.0,74000,435.0,74000,435.4
76000,435.0,75000,434.9,75000,435.5
77000,435.0,75000,434.9,75000,435.3
78000,435.0,76000,434.9,76000,435.2
78000,435.0,77000,435.0,77000,435.1
79000,434.9,77000,435.3,77000,435.4
79000,434.9,78000,435.5,78000,435.4
80000,435.0,78000,435.5,78000,435.4
81000,435.0,79000,435.5,79000,435.4
81000,434.9,80000,435.5,80000,435.4
82000,435.0,80000,435.5,80000,435.4
82000,435.0,81000,435.5,81000,435.4
83000,434.9,81000,435.6,81000,435.4
84000,434.9,82000,435.6,82000,435.4
84000,434.9,82000,435.5,83000,435.4
85000,435.0,83000,435.5,83000,435.4
85000,435.0,84000,435.5,84000,435.4
86000,435.0,84000,435.5,84000,435.4
86000,435.0,85000,435.6,85000,435.5
87000,434.9,85000,435.6,86000,435.4
88000,435.0,86000,435.6,86000,435.4
88000,435.2,87000,435.6,87000,435.4
89000,435.4,87000,435.6,87000,435.5
89000,435.4,88000,435.5,88000,435.5
90000,435.5,88000,435.5,89000,435.5
91000,435.5,89000,435.5,89000,435.5
91000,435.5,90000,435.4,90000,435.5
92000,435.5,90000,435.4,90000,435.5
92000,435.4,91000,435.5,91000,435.5
93000,435.4,91000,435.5,91000,435.4
94000,435.4,92000,435.4,92000,435.4
94000,435.5,92000,435.3,93000,435.5
95000,435.4,93000,435.3,93000,435.5
95000,435.4,94000,435.4,94000,435.5
96000,435.5,94000,435.5,94000,435.5
96000,435.4,95000,435.5,95000,435.5
97000,435.4,96000,435.5,96000,435.4
98000,435.5,96000,435.5,96000,435.3
98000,435.5,97000,435.5,97000,435.2
99000,435.5,97000,435.5,97000,435.2
99000,435.5,98000,435.5,98000,435.2
100000,435.5,98000,435.5,98000,435.2
101000,435.5,99000,435.5,99000,435.2
101000,435.5,100000,435.5,100000,435.2
102000,435.2,100000,435.5,100000,435.3
102000,435.1,101000,435.4,101000,435.3
103000,435.0,101000,435.4,101000,435.3
104000,435.0,102000,435.5,102000,435.3
104000,435.0,103000,435.4,103000,435.3
105000,435.0,103000,435.4,103000,435.3
105000,435.0,104000,435.4,104000,435.3
106000,435.0,104000,435.4,104000,435.3
106000,435.1,105000,435.5,105000,435.3
107000,435.0,106000,435.5,106000,432.0
108000,435.0,106000,432.1,106000,435.3
108000,435.0,107000,435.4,107000,435.3
109000,435.1,107000,435.4,107000,435.2
109000,435.1,108000,435.3,108000,435.2
110000,435.1,108000,435.3,108000,435.2
110000,435.1,109000,435.4,109000,435.2
111000,435.1,110000,435.5,110000,435.2
112000,435.1,110000,435.5,110000,435.3
112000,435.2,111000,435.4,111000,435.3
113000,435.2,112000,435.4,111000,435.3
114000,435.1,112000,435.4,112000,435.2
114000,435.1,113000,435.4,113000,435.2
115000,435.1,113000,435.4,113000,435.2
115000,435.1,114000,435.3,114000,435.2
116000,435.1,115000,435.3,114000,435.2
117000,435.1,115000,435.3,115000,435.2
117000,435.1,116000,435.4,116000,435.2
118000,435.1,116000,435.4,116000,435.3
118000,435.1,117000,435.4,117000,435.3
119000,435.1,117000,435.4,117000,435.2
120000,435.1,118000,435.4,118000,435.2
120000,435.1,119000,435.4,118000,435.2
121000,435.1,119000,435.5,119000,435.2
121000,435.1,120000,435.4,120000,435.3
122000,435.0,120000,435.4,120000,435.3
123000,435.0,121000,435.4,121000,435.4
123000,435.2,122000,435.4,121000,435.5
124000,435.4,122000,435.4,122000,435.6
124000,435.3,123000,435.4,123000,435.6
125000,435.3,123000,435.4,123000,435.6
125000,435.2,124000,435.3,124000,435.6
126000,435.2,125000,435.4,124000,435.6
127000,435.2,125000,435.4,125000,435.6
127000,435.2,126000,435.4,125000,435.6
128000,435.3,126000,435.4,126000,435.6
128000,435.3,127000,435.4,127000,435.6
129000,435.3,128000,435.2,127000,435.6
130000,435.3,128000,435.2,128000,435.6
130000,435.4,129000,435.2,128000,435.6
131000,435.4,129000,435.2,129000,435.6
131000,435.4,130000,435.2,130000,435.6
132000,435.4,131000,435.2,130000,435.6
132000,435.3,131000,435.2,131000,435.6
133000,435.3,132000,435.3,131000,435.6
134000,435.2,133000,435.3,132000,435.6
134000,435.2,133000,435.3,133000,435.6
135000,435.2,134000,435.2,133000,435.6
135000,435.2,134000,435.2,134000,435.6
136000,435.2,135000,435.2,134000,435.6
137000,435.2,135000,435.2,135000,435.6
137000,435.2,136000,435.2,135000,432.8
138000,435.2,137000,435.5,136000,435.3
138000,435.2,137000,435.4,137000,435.3
139000,435.2,138000,435.4,137000,435.3
139000,435.2,138000,435.4,138000,435.3
140000,435.2,139000,435.4,138000,435.3
141000,435.2,139000,435.4,139000,435.3
141000,435.2,140000,435.3,140000,435.3
142000,435.3,141000,435.3,140000,435.3
142000,435.3,141000,435.3,141000,435.3
143000,435.3,142000,435.3,141000,435.3
144000,435.3,143000,435.3,142000,435.3
144000,435.3,143000,435.3,142000,435.2
145000,435.3,144000,435.3,143000,435.3
,,144000,435.3,144000,435.3
,,,,144000,435.3
,,,,145000,435.4
