time0,amp0,time1,amp1,time2,amp2
310.6346130371094,400,356.2917709350586,400,487.75410652160645,402
853.6028861999512,412,964.1993045806885,404,1041.7563915252686,404
1430.6364059448242,410,1540.2419567108154,409,1616.7702674865723,408
2005.6276321411133,409,2084.28692817688,409,2192.7552223205566,408
2581.655740737915,409,2660.2418422698975,409,2768.754005432129,408
3189.594268798828,409,3232.27596282959,409,3376.7707347869873,409
3733.591079711914,409,3780.263900756836,409,3984.7614765167236,409
4308.602571487427,409,4323.266267776489,408,4560.695648193359,409
4884.634971618652,408,4899.267911911011,408,5168.779134750366,408
5428.6394119262695,408,5507.256984710693,408,5775.729417800903,408
5972.633123397827,408,6115.294933319092,408,6319.754600524902,409
6548.625946044922,408,6723.273992538452,408,6895.763158798218,409
7156.615972518921,409,7298.272609710693,408,7503.756999969482,409
7764.66178894043,409,7874.265432357788,408,8079.698324203491,409
8371.634006500244,409,8418.271541595459,408,8687.763929367065,409
8947.6318359375,409,8994.269371032715,409,9295.758485794067,409
9523.634672164917,408,9602.269887924194,409,9909.731388092041,409
10067.636966705322,408,10178.234100341797,409,10478.761196136475,409
10675.63533782959,408,10785.275936126709,409,11054.758548736572,409
11251.596927642822,408,11394.299030303955,409,11598.758459091187,409
11852.617740631104,408,12005.27572631836,409,12206.77900314331,409
12371.62971496582,408,12577.287912368774,409,12782.740116119385,408
12978.642702102661,408,13185.272932052612,409,13383.75473022461,408
13577.604532241821,408,13793.275833129883,409,13902.732133865356,409
14130.63669204712,408,14405.272245407104,409,14509.759426116943,409
14706.633806228638,408,14977.277994155884,409,15108.713150024414,409
15314.597129821777,409,15585.276365280151,409,15661.705017089844,409
15890.637636184692,409,16160.245895385742,409,16237.761974334717,409
16498.639345169067,409,16704.211950302124,409,16808.73703956604,408
17076.63655281067,409,17248.26407432556,409,17325.76870918274,408
17649.637937545776,409,17824.240684509277,409,17932.80005455017,409
18257.604122161865,408,18432.32011795044,409,18532.7250957489,409
18833.60004425049,408,19039.27707672119,409,19053.762912750244,409
19377.641201019287,408,19647.244453430176,409,19660.770416259766,409
19953.64499092102,408,20223.206281661987,409,20268.779516220093,409
20525.64525604248,408,20799.276113510132,408,20844.765663146973,409
21073.644399642944,408,21343.279361724854,408,21452.738285064697,409
21616.650342941284,408,21951.322317123413,409,22059.77177619934,409
22192.64054298401,407,22527.286291122437,408,22635.759830474854,409
22800.64034461975,407,23127.213954925537,408,23211.76505088806,409
23408.5693359375,408,23646.28314971924,408,23787.765741348267,409
24016.64137840271,408,24254.279851913452,409,24363.7752532959,409
24591.639280319214,408,24852.28133201599,409,24971.768140792847,409
25167.642831802368,408,25406.28480911255,409,25579.777240753174,409
25711.641311645508,408,25982.237100601196,409,26154.80065345764,409
26287.64295578003,408,26590.287923812866,408,26762.76707649231,409
26895.622968673706,408,27166.28861427307,408,27370.77021598816,409
27471.65083885193,408,27774.299383163452,409,27914.76845741272,409
28079.6377658844,408,28381.28685951233,409,28490.768432617188,409
28687.64066696167,409,28957.282781600952,409,29098.767042160034,409
29298.643350601196,408,29533.284664154053,409,29674.729108810425,409
29870.68796157837,408,30109.278202056885,409,30282.81569480896,409
