time0,amp0,time1,amp1,time2,amp2
0,421.6,1000,429.3,0,421.4
1000,429.5,1000,429.3,0,429.3
1000,429.5,2000,429.3,1000,429.3
2000,429.5,2000,429.3,1000,429.3
2000,429.5,3000,429.4,2000,429.3
3000,429.5,3000,429.4,3000,429.4
3000,429.4,4000,429.4,3000,429.3
4000,429.5,5000,429.4,4000,429.4
4000,429.5,5000,429.5,4000,429.4
5000,429.5,6000,429.5,5000,429.4
6000,429.5,7000,429.5,6000,429.3
6000,429.5,7000,429.4,6000,429.3
7000,429.5,8000,429.4,7000,429.4
8000,429.6,8000,429.5,7000,429.5
8000,429.6,9000,429.6,8000,429.5
9000,429.6,10000,429.7,9000,429.5
9000,429.6,10000,429.7,9000,429.5
10000,429.6,11000,429.7,10000,429.5
11000,429.6,11000,429.7,10000,429.5
11000,429.5,12000,429.7,11000,429.5
12000,429.5,13000,429.7,12000,429.5
12000,429.5,13000,429.7,12000,429.4
13000,429.5,14000,429.7,13000,429.4
14000,429.6,14000,429.7,13000,429.4
14000,429.6,15000,429.7,14000,429.5
15000,429.6,15000,429.7,15000,429.5
15000,429.6,16000,429.7,15000,429.4
16000,429.6,17000,429.7,16000,429.4
17000,429.6,17000,429.7,16000,429.5
17000,429.6,18000,429.7,17000,429.6
18000,429.6,18000,429.7,18000,429.6
18000,429.6,19000,429.8,18000,429.6
19000,429.6,19000,429.8,19000,429.6
19000,429.6,20000,429.7,20000,429.7
20000,429.6,21000,429.7,20000,429.6
20000,429.7,21000,429.8,21000,429.6
21000,429.7,22000,429.9,21000,429.6
22000,429.6,22000,429.9,22000,429.7
22000,429.6,23000,429.9,22000,429.7
23000,429.7,24000,429.9,23000,429.7
24000,429.7,24000,429.8,24000,429.7
24000,429.7,25000,429.8,24000,429.7
25000,429.7,25000,429.8,25000,429.7
25000,429.7,26000,429.8,25000,429.7
26000,429.7,27000,429.8,26000,429.7
27000,429.7,27000,429.8,27000,429.6
27000,429.7,28000,429.8,27000,429.6
28000,429.7,28000,429.8,28000,429.6
28000,429.7,29000,429.8,28000,429.6
29000,429.7,30000,429.9,29000,429.6
29000,429.7,30000,429.8,29000,429.6
30000,429.7,31000,429.7,30000,429.6
31000,429.6,31000,429.7,31000,429.6
31000,429.5,32000,429.8,31000,429.6
32000,429.4,33000,429.9,32000,429.6
32000,429.5,33000,429.9,32000,429.6
33000,429.4,34000,429.9,33000,429.6
34000,429.4,34000,429.9,34000,429.6
34000,429.4,35000,429.9,34000,429.6
35000,429.4,35000,429.8,35000,429.6
35000,429.4,36000,429.9,36000,429.6
36000,429.4,37000,429.8,36000,429.7
37000,429.4,37000,429.9,37000,429.7
37000,429.5,38000,426.6,37000,429.7
38000,429.4,38000,429.4,38000,429.7
38000,429.4,39000,429.4,38000,429.6
39000,429.4,40000,429.4,39000,429.6
40000,429.4,40000,429.5,40000,429.6
40000,429.4,41000,429.5,40000,429.6
41000,429.5,41000,429.4,41000,429.6
41000,429.4,42000,429.4,41000,429.7
42000,429.4,43000,429.4,42000,429.7
43000,429.4,43000,429.4,43000,429.7
43000,429.5,44000,429.4,43000,429.6
44000,429.5,45000,429.4,44000,429.6
44000,429.5,45000,429.3,45000,429.5
45000,429.5,46000,429.4,45000,429.5
46000,429.5,46000,429.4,46000,429.6
46000,429.5,47000,429.4,46000,429.6
47000,429.5,47000,429.4,47000,428.2
47000,429.5,48000,429.4,47000,429.7
48000,429.5,49000,429.4,48000,429.7
49000,429.6,49000,429.4,49000,429.6
49000,429.6,50000,429.4,49000,429.6
50000,429.6,50000,429.4,50000,429.6
50000,427.6,51000,429.4,50000,429.6
51000,429.7,52000,429.4,51000,429.7
52000,429.7,52000,429.4,51000,429.7
52000,429.6,53000,429.4,52000,429.7
53000,429.6,53000,429.4,53000,429.7
53000,429.6,54000,429.4,53000,429.7
54000,429.6,55000,429.4,54000,429.7
55000,429.6,55000,429.4,54000,429.7
55000,429.5,56000,429.4,55000,429.7
56000,429.5,56000,429.4,56000,429.7
56000,429.5,57000,429.4,56000,429.8
57000,429.5,58000,426.0,57000,429.8
58000,429.5,58000,429.3,57000,429.8
58000,429.5,59000,429.4,58000,429.9
59000,429.5,59000,429.5,59000,429.8
59000,429.6,60000,429.6,59000,429.8
60000,429.6,61000,429.6,60000,429.8
61000,429.6,61000,429.6,60000,429.8
61000,429.7,62000,429.5,61000,429.8
62000,429.7,63000,429.5,62000,429.8
62000,429.7,63000,429.5,62000,429.8
63000,429.7,64000,429.6,63000,429.8
64000,429.7,64000,429.6,63000,429.8
64000,429.7,65000,429.6,64000,429.8
65000,429.7,66000,429.6,65000,429.7
65000,429.7,66000,429.6,65000,429.8
66000,429.7,67000,429.6,66000,429.8
66000,429.7,67000,429.7,66000,429.8
67000,429.7,68000,429.6,67000,429.8
68000,429.7,69000,429.6,68000,429.8
68000,429.7,69000,429.6,68000,429.9
69000,429.8,70000,429.6,69000,429.9
69000,429.8,70000,429.6,69000,429.9
70000,429.8,71000,429.5,70000,429.9
70000,429.8,71000,429.6,70000,429.9
71000,429.7,72000,429.6,71000,429.9
72000,429.7,73000,429.6,72000,429.9
72000,429.7,73000,429.6,72000,427.2
73000,429.7,74000,429.7,73000,430.1
73000,429.7,74000,429.7,73000,430.1
74000,429.8,75000,429.7,74000,430.1
74000,429.8,75000,429.7,74000,430.1
75000,429.7,76000,429.7,75000,430.1
76000,429.7,77000,429.7,76000,430.1
76000,429.7,77000,429.8,76000,430.1
77000,429.7,78000,429.7,77000,430.2
77000,429.7,78000,429.7,77000,430.2
78000,429.7,79000,429.7,78000,430.2
79000,429.6,80000,429.7,78000,430.1
79000,429.6,80000,429.7,79000,430.1
80000,429.6,81000,429.6,80000,430.1
80000,429.6,81000,429.7,80000,430.1
81000,429.7,82000,429.7,81000,430.1
82000,429.7,82000,429.7,81000,430.1
82000,429.7,83000,429.7,82000,430.1
83000,429.7,84000,429.7,82000,430.1
83000,429.6,84000,429.6,83000,430.1
84000,429.6,85000,429.6,84000,430.1
84000,429.6,85000,429.7,84000,430.1
85000,429.7,86000,429.7,85000,430.1
86000,429.7,87000,429.7,85000,430.1
86000,429.7,87000,429.7,86000,430.1
87000,429.7,88000,429.7,87000,430.1
87000,429.7,88000,429.7,87000,430.0
88000,429.7,89000,429.7,88000,429.9
88000,429.7,90000,429.7,88000,429.9
89000,429.7,90000,429.8,89000,429.9
90000,429.7,91000,429.7,90000,429.9
90000,426.2,91000,429.7,90000,429.9
91000,429.6,92000,429.7,91000,429.9
91000,429.6,93000,429.6,91000,429.9
92000,429.6,93000,429.6,92000,429.9
93000,429.6,94000,429.7,92000,429.8
93000,429.6,95000,429.7,93000,429.9
94000,429.6,95000,429.7,94000,429.9
94000,429.6,96000,429.7,94000,429.9
95000,429.6,96000,429.7,95000,429.9
96000,429.6,97000,429.7,95000,429.9
96000,429.6,98000,429.7,96000,429.9
97000,429.6,98000,429.6,97000,429.9
97000,429.7,99000,429.5,97000,429.9
98000,429.7,99000,429.5,98000,429.9
98000,429.6,100000,429.6,98000,429.9
99000,429.6,101000,429.6,99000,429.9
100000,429.7,101000,429.6,100000,429.9
100000,429.7,102000,429.6,100000,429.9
101000,429.7,102000,429.6,101000,429.9
101000,429.7,103000,429.6,101000,429.9
102000,429.7,104000,429.6,102000,429.9
103000,429.7,104000,429.5,102000,429.9
103000,429.6,105000,429.5,103000,429.9
104000,429.6,105000,429.5,104000,430.0
104000,429.6,106000,429.6,104000,429.9
105000,429.6,106000,429.7,105000,429.9
106000,429.6,107000,429.7,106000,429.9
106000,429.6,108000,429.7,106000,429.9
107000,429.7,108000,429.6,107000,429.9
107000,429.7,109000,429.6,107000,430.0
108000,429.7,110000,429.6,108000,430.1
109000,429.7,110000,429.6,109000,430.0
109000,429.7,111000,429.6,109000,430.0
110000,429.7,111000,429.6,110000,430.0
