time0,amp0,time1,amp1,time2,amp2
482.51891136169434,401,169.0387725830078,399,229.11429405212402,400
1026.5276432037354,403,777.0099639892578,401,805.1130771636963,402
1602.5114059448242,408,1353.0428409576416,405,1413.1131172180176,406
2178.5459518432617,408,1897.012710571289,407,2020.120620727539,408
2753.474712371826,408,2440.0413036346436,408,2628.0858516693115,408
3329.4825553894043,407,3016.03627204895,408,3204.1120529174805,408
3905.5159091949463,407,3624.063730239868,408,3780.0869941711426,408
4481.522083282471,407,4232.045412063599,408,4324.115037918091,408
5089.52784538269,407,4840.0397300720215,408,4932.1129322052,408
5697.528600692749,408,5416.0449504852295,408,5508.116960525513,408
6273.519992828369,408,5992.058277130127,407,6108.121395111084,408
6880.490303039551,407,6535.058975219727,407,6627.134084701538,408
7488.494396209717,407,7142.9760456085205,407,7235.116243362427,408
8032.520294189453,407,7719.041585922241,408,7833.113193511963,409
8608.519792556763,407,8319.054365158081,408,8387.115716934204,409
9216.519594192505,407,8839.043378829956,408,8962.088584899902,408
9791.51701927185,407,9446.044921875,408,9538.125038146973,408
10400.526285171509,408,10045.04680633545,408,10114.124298095703,408
11007.519245147705,408,10598.046779632568,408,10722.116947174072,407
11621.529340744019,408,11174.041509628296,408,11330.114603042603,406
12191.520690917969,407,11782.0463180542,408,11906.115531921387,407
12767.521381378174,407,12358.05606842041,408,12514.118909835815,408
13311.52367591858,407,12967.092752456665,408,13121.140480041504,409
13918.54190826416,408,13573.040962219238,408,13665.122032165527,409
14494.531154632568,407,14193.048000335693,408,14241.10746383667,409
15095.524311065674,407,14757.092714309692,408,14849.170446395874,409
15614.537954330444,408,15366.084814071655,408,15425.12059211731,409
16222.532510757446,408,15973.100423812866,408,16033.129453659058,409
16820.5246925354,408,16549.046993255615,408,16641.1452293396,409
17374.52983856201,408,17124.999046325684,408,17255.126237869263,409
17950.552225112915,408,17701.024770736694,408,17824.118852615356,409
18557.52730369568,408,18276.021480560303,408,18400.124549865723,409
19133.527755737305,408,18884.04631614685,408,18944.120407104492,409
19742.52724647522,408,19492.050409317017,408,19552.118062973022,409
20349.54285621643,408,20068.04919242859,408,20128.08322906494,409
20925.52947998047,408,20676.054000854492,408,20729.11787033081,409
21501.529216766357,408,21284.055709838867,408,21248.069286346436,409
22077.52752304077,409,21828.08756828308,408,21855.08894920349,409
22652.522325515747,408,22403.022527694702,408,22454.110383987427,409
23260.533809661865,408,23010.98084449768,408,23007.062196731567,409
23868.46923828125,408,23587.056159973145,408,23583.094120025635,409
24444.53716278076,408,24195.024013519287,408,24154.128074645996,408
25052.529096603394,407,24803.008556365967,408,24671.11849784851,408
25660.465478897095,407,25416.04733467102,408,25278.125047683716,409
26204.4939994812,407,25987.130403518677,408,25878.12566757202,409
26780.539751052856,408,26563.00973892212,408,26398.074865341187,409
27387.544631958008,408,27140.050172805786,408,27006.12759590149,409
27963.504552841187,408,27714.06054496765,408,27614.123344421387,409
28571.532011032104,407,28290.053606033325,408,28190.125942230225,409
29179.532527923584,407,28898.061275482178,408,28798.124074935913,409
29792.529582977295,408,29442.05594062805,408,29405.12204170227,409
30363.53373527527,408,30018.06092262268,408,29981.13179206848,409
30939.537286758423,408,30594.02894973755,408,30557.131052017212,409
31516.54291152954,408,31169.055938720703,408,31133.126974105835,409
32090.487957000732,408,31745.121717453003,408,31709.12742614746,409
32666.49603843689,407,32321.060180664062,408,32317.13628768921,409
33274.5361328125,407,32897.051095962524,408,32925.10366439819,409
33818.533420562744,408,33505.01728057861,408,33500.091314315796,409
34393.40305328369,408,34112.032651901245,408,34108.12711715698,409
34969.53010559082,408,34688.058376312256,408,34716.09568595886,409
35545.541524887085,408,35296.018838882446,408,35260.130643844604,409
36121.50573730469,407,35904.057264328,408,35836.143493652344,409
36697.53432273865,407,36448.05669784546,408,36444.13948059082,409
37273.53358268738,407,37024.05834197998,408,37020.183086395264,409
37881.51812553406,407,37632.05933570862,408,37628.13138961792,408
38488.53659629822,407,38207.043170928955,408,38235.1291179657,408
39064.54133987427,407,38814.99981880188,408,38850.10242462158,409
39672.54376411438,408,39423.0375289917,408,39419.13294792175,409
40280.54404258728,408,40037.063121795654,408,39995.13506889343,409
40824.53727722168,408,40607.046604156494,408,40539.133071899414,409
41400.5401134491,408,41183.07161331177,408,41147.15623855591,409
42008.50534439087,408,41727.067947387695,408,41723.1080532074,408
42584.53345298767,408,42334.06114578247,408,42324.12791252136,408
43191.540002822876,408,42910.06636619568,408,42842.1311378479,409
43799.5388507843,408,43511.06023788452,408,43450.13499259949,409
44413.533210754395,408,44030.0669670105,408,44048.678159713745,409
44983.48164558411,408,44638.020515441895,408,44602.187156677246,409
45559.54194068909,408,45236.03701591492,408,45177.13212966919,409
46103.54161262512,408,45789.19434547424,408,45749.06826019287,408
46711.504220962524,407,46366.09220504761,408,46265.098333358765,408
47286.44943237305,407,46973.07467460632,408,46873.10814857483,409
47887.51268386841,408,47549.06940460205,408,47473.10137748718,409
48406.54230117798,408,48158.06865692139,408,47993.10255050659,409
49014.54186439514,408,48765.061378479004,408,48601.09877586365,409
49612.52951622009,408,49341.063022613525,409,49209.15174484253,409
50166.542291641235,408,49917.036056518555,409,49784.10482406616,409
50742.536544799805,408,50493.03960800171,409,50392.13252067566,409
51349.49827194214,408,51068.02463531494,409,51000.131368637085,409
51925.49729347229,408,51676.08070373535,409,51576.10201835632,409
52534.499406814575,408,52284.03282165527,409,52152.135372161865,409
53141.50071144104,408,52860.107421875,409,52728.13653945923,409
53717.51284599304,408,53468.12415122986,409,53304.14009094238,409
54292.50645637512,408,54076.05862617493,409,53911.137342453,409
54868.48831176758,408,54620.03564834595,409,54519.14024353027,409
55444.512128829956,408,55195.02115249634,408,55095.10827064514,409
56052.54769325256,408,55803.04026603699,408,55703.13858985901,409
56660.54272651672,408,56379.03952598572,408,56311.19656562805,409
57236.546993255615,408,56987.07294464111,408,56855.10873794556,409
57844.048261642456,408,57595.11923789978,408,57431.07461929321,409
58451.549768447876,407,58207.06915855408,408,58038.14744949341,409
58995.59807777405,407,58778.07354927063,408,58614.11666870117,409
59571.5012550354,408,59354.063272476196,408,59222.09715843201,409
60179.55660820007,408,59932.07359313965,408,59830.140590667725,409
60755.55181503296,408,60506.08515739441,408,60445.15323638916,409
61363.51943016052,408,61082.00120925903,408,61014.14251327515,409
61971.516370773315,408,61690.070390701294,408,61590.155363082886,409
62583.51802825928,408,62233.04772377014,408,62134.11736488342,409
63154.547929763794,408,62809.07726287842,408,62741.132497787476,409
63730.55338859558,408,63385.06984710693,409,63317.07954406738,409
64308.55846405029,408,63961.08436584473,409,63919.1415309906,409
64882.54427909851,408,64537.07575798035,408,64437.11495399475,409
65458.54997634888,408,65113.06571960449,408,65045.1455116272,409
66066.55740737915,408,65689.0721321106,409,65643.11599731445,409
66610.5649471283,408,66297.07384109497,409,66197.14260101318,409
67185.56952476501,408,66904.07133102417,408,66772.07922935486,409
67761.55018806458,408,67480.07535934448,408,67343.14250946045,408
68337.58473396301,408,68088.07277679443,409,67860.14199256897,408
68913.5479927063,408,68696.07329368591,409,68468.14322471619,409
69489.56084251404,408,69240.01121520996,409,69067.16990470886,409
70065.50526618958,408,69816.09845161438,409,69588.14787864685,409
70673.58660697937,408,70424.07083511353,409,70195.14799118042,408
71281.54993057251,408,70999.07207489014,409,70803.15089225769,408
71856.55403137207,408,71607.07068443298,409,71379.11295890808,409
