time0,amp0,time1,amp1,time2,amp2
392.2114372253418,400,41.594505310058594,399,217.02122688293457,399
999.2067813873291,410,649.613618850708,403,818.981409072876,404
1576.216220855713,410,1225.578784942627,406,1337.012529373169,407
2183.1846237182617,410,1833.5826396942139,410,1945.012092590332,409
2759.2146396636963,410,2441.5764808654785,410,2544.0118312835693,409
3303.2195568084717,410,2985.5904579162598,410,3096.987724304199,409
3847.2232818603516,410,3560.582160949707,410,3672.0170974731445,409
4422.2142696380615,410,4168.587684631348,410,4281.023025512695,409
5031.214475631714,410,4744.584560394287,410,4856.009244918823,409
5638.218879699707,410,5352.585792541504,410,5463.9527797698975,409
6246.212959289551,410,5960.587501525879,410,6043.018341064453,409
6822.217702865601,410,6573.558568954468,410,6615.996599197388,409
7398.250341415405,410,7144.584655761719,410,7224.017858505249,409
7942.2242641448975,410,7719.600200653076,410,7799.023151397705,409
8549.190044403076,410,8263.606309890747,410,8343.01471710205,409
9125.191450119019,410,8871.586084365845,410,8919.026851654053,409
9726.239681243896,409,9447.558164596558,410,9492.016077041626,409
10245.218276977539,409,10047.589302062988,410,10038.980484008789,409
10853.21855545044,409,10566.585063934326,410,10583.016633987427,409
11451.18498802185,410,11174.59511756897,410,11158.968210220337,409
12005.223512649536,410,11772.54867553711,410,11767.054080963135,409
12581.21657371521,410,12326.584339141846,410,12374.037742614746,409
13188.244581222534,410,12902.624607086182,410,12982.023000717163,409
13764.221906661987,410,13510.589599609375,410,13558.11095237732,409
14373.2008934021,410,14086.586952209473,410,14134.021043777466,409
14980.23247718811,410,14694.589614868164,410,14678.017139434814,409
15556.21886253357,410,15301.589250564575,410,15254.005432128906,409
16132.225513458252,410,15877.547979354858,410,15862.020015716553,410
16708.218097686768,410,16453.62639427185,410,16438.00640106201,410
17283.202409744263,410,17029.49333190918,410,17045.02272605896,409
17891.189336776733,410,17605.589389801025,410,17653.026580810547,409
18499.219179153442,410,18213.533401489258,410,18265.032529830933,410
19075.223684310913,410,18821.595430374146,410,18837.054014205933,410
19683.22706222534,410,19396.560668945312,410,19445.0261592865,410
20291.22018814087,410,20004.592418670654,410,20021.008491516113,409
20835.22343635559,410,20612.594842910767,410,20565.03176689148,409
21410.227060317993,410,21156.590938568115,410,21108.01887512207,409
22018.187761306763,410,21732.568740844727,410,21684.022426605225,409
