time0,amp0,time1,amp1,time2,amp2
0,439.6,0,415.5,0,400.9
0,431.6,1000,431.5,0,432.1
1000,431.6,1000,431.5,1000,432.1
2000,431.7,2000,431.6,2000,432.0
2000,431.7,2000,431.6,2000,432.0
3000,431.4,3000,431.7,3000,432.0
3000,431.5,4000,431.7,3000,432.0
4000,431.7,4000,431.7,4000,432.0
5000,431.7,5000,431.6,5000,432.0
5000,431.7,5000,431.6,5000,432.0
6000,431.7,6000,431.7,6000,432.1
6000,431.7,7000,431.7,6000,432.1
7000,431.8,7000,431.7,7000,432.1
8000,431.8,8000,431.7,8000,432.1
8000,431.8,8000,431.6,8000,432.1
9000,431.8,9000,431.6,9000,432.2
9000,431.7,9000,431.6,9000,432.1
10000,431.7,10000,431.6,10000,432.1
11000,431.7,11000,431.6,11000,432.1
11000,431.8,11000,431.7,11000,432.1
12000,431.8,12000,431.7,12000,432.2
12000,430.8,13000,431.7,12000,432.2
13000,431.8,13000,431.7,13000,432.2
14000,431.8,14000,431.7,14000,432.2
14000,431.8,14000,431.7,14000,432.2
15000,431.8,15000,431.8,15000,432.2
15000,431.8,16000,431.8,15000,432.2
16000,431.8,16000,431.7,16000,432.2
17000,431.8,17000,431.7,17000,432.2
17000,431.8,17000,431.8,17000,432.2
18000,431.8,18000,431.8,18000,432.2
18000,431.8,18000,431.8,18000,432.2
19000,431.8,19000,431.7,19000,432.1
20000,431.8,20000,431.7,20000,432.2
20000,431.7,20000,431.7,20000,432.2
21000,431.7,21000,431.7,21000,432.2
21000,431.8,21000,431.7,21000,432.2
22000,431.8,22000,431.7,22000,432.2
23000,431.8,23000,431.8,23000,432.2
23000,431.8,23000,431.8,23000,432.2
24000,431.8,24000,431.8,24000,432.2
25000,431.9,24000,431.8,24000,432.2
25000,431.8,25000,431.8,25000,432.2
26000,431.8,26000,431.7,26000,432.2
26000,431.8,26000,431.7,26000,432.2
27000,431.8,27000,431.8,27000,432.2
28000,431.9,27000,431.7,27000,432.2
28000,431.9,28000,431.7,28000,432.2
29000,431.9,28000,431.8,28000,432.3
29000,431.9,29000,431.8,29000,432.3
30000,431.9,30000,431.8,30000,432.2
30000,431.9,30000,431.8,30000,432.2
31000,431.8,31000,431.8,31000,432.2
32000,431.8,32000,431.8,31000,432.2
32000,431.8,32000,431.8,32000,432.2
33000,431.9,33000,431.8,33000,432.3
34000,431.9,33000,431.9,33000,432.3
34000,431.9,34000,431.8,34000,432.3
35000,431.8,35000,431.8,34000,432.3
35000,431.8,35000,431.8,35000,432.3
36000,431.9,36000,431.8,35000,432.2
37000,431.9,36000,431.8,36000,432.2
37000,431.8,37000,431.6,37000,432.2
38000,431.8,38000,431.5,37000,432.2
38000,431.8,38000,431.6,38000,432.2
39000,431.8,39000,431.8,38000,432.2
40000,431.8,39000,431.8,39000,432.2
40000,431.8,40000,431.8,40000,432.2
41000,431.8,41000,431.8,40000,432.2
41000,431.8,41000,431.8,41000,432.2
42000,431.8,42000,431.8,41000,432.2
43000,431.8,42000,431.8,42000,432.2
43000,431.8,43000,431.8,43000,432.2
44000,431.9,44000,431.8,43000,432.1
44000,431.9,44000,431.8,44000,432.2
45000,431.9,45000,431.9,44000,432.3
46000,431.9,45000,431.9,45000,432.3
46000,431.9,46000,431.8,46000,432.1
47000,431.9,46000,431.8,46000,432.1
47000,431.9,47000,431.8,47000,432.2
48000,431.9,48000,431.8,47000,432.2
48000,431.8,48000,431.8,48000,432.2
