time0,amp0,time1,amp1,time2,amp2
0,400.9,0,438.2,0,402.5
1000,437.6,1000,437.8,1000,437.4
1000,437.6,1000,437.7,1000,437.4
2000,437.6,2000,437.5,2000,437.4
2000,437.6,2000,437.5,2000,437.4
3000,437.5,3000,437.4,3000,437.3
4000,437.6,4000,437.2,4000,437.4
4000,437.6,4000,437.1,4000,437.4
5000,437.5,5000,437.1,5000,437.4
5000,437.5,5000,437.3,5000,437.4
6000,437.6,6000,437.4,6000,437.5
7000,437.6,7000,437.6,7000,437.5
7000,437.7,7000,437.6,7000,437.5
8000,437.6,8000,437.6,8000,437.5
8000,437.3,8000,437.6,8000,437.5
9000,437.3,9000,437.5,9000,437.5
10000,437.5,10000,437.5,9000,437.5
10000,437.6,10000,437.5,10000,437.5
11000,437.5,11000,437.5,11000,437.4
11000,437.5,11000,437.4,11000,437.4
12000,437.6,12000,437.4,12000,437.4
13000,437.6,13000,437.5,13000,437.3
13000,437.6,13000,437.6,13000,437.4
14000,437.6,14000,437.7,14000,437.6
14000,437.6,14000,437.7,14000,437.6
15000,437.6,15000,437.6,15000,437.6
16000,437.6,16000,437.6,15000,437.5
16000,437.6,16000,437.6,16000,437.5
17000,437.6,17000,437.6,17000,437.6
17000,437.6,17000,437.6,17000,437.6
18000,437.6,18000,437.6,18000,437.6
19000,437.6,19000,437.6,18000,437.5
19000,437.6,19000,437.6,19000,437.3
20000,437.7,20000,437.7,20000,437.3
20000,437.7,21000,437.6,20000,437.5
21000,437.6,21000,437.6,21000,437.5
22000,437.6,22000,437.6,21000,437.5
22000,437.6,22000,437.6,22000,437.5
23000,437.6,23000,437.5,23000,437.4
23000,437.6,23000,437.5,23000,437.4
24000,437.6,24000,437.5,24000,437.4
24000,437.6,25000,437.6,24000,437.5
25000,437.8,25000,437.7,25000,437.5
26000,437.8,26000,437.7,26000,437.5
26000,437.8,26000,437.6,26000,437.6
27000,437.8,27000,437.7,27000,437.6
27000,437.8,28000,437.7,27000,437.6
28000,437.7,28000,437.6,28000,437.6
29000,437.7,29000,437.6,29000,437.6
29000,437.7,29000,437.6,29000,437.6
30000,437.7,30000,437.6,30000,437.5
30000,437.6,31000,437.5,30000,437.4
31000,437.6,31000,437.6,31000,437.4
32000,437.6,32000,437.6,32000,437.5
32000,437.7,32000,437.6,32000,437.6
33000,437.7,33000,437.6,33000,437.6
33000,437.6,34000,437.6,33000,437.6
34000,437.7,34000,437.6,34000,437.5
34000,437.7,35000,437.6,34000,437.5
35000,437.6,36000,437.6,35000,437.6
36000,437.6,36000,437.6,36000,437.6
36000,437.6,37000,436.8,36000,437.6
37000,437.7,37000,437.3,37000,437.6
37000,437.7,38000,437.6,37000,437.5
38000,437.9,39000,437.7,38000,437.6
39000,437.9,39000,437.6,39000,437.6
39000,437.9,40000,437.6,39000,437.7
40000,437.8,40000,437.6,40000,437.6
40000,437.7,41000,437.6,40000,437.6
41000,437.8,42000,437.6,41000,437.6
41000,437.8,42000,437.6,42000,437.6
42000,437.8,43000,437.6,42000,437.6
43000,437.7,43000,437.6,43000,437.6
43000,437.7,44000,437.7,43000,437.6
44000,437.7,45000,437.6,44000,437.7
44000,437.8,45000,437.6,45000,437.6
45000,437.7,46000,437.6,45000,437.6
46000,437.7,46000,437.6,46000,437.6
46000,437.7,47000,437.7,46000,437.6
47000,437.7,48000,437.7,47000,437.6
48000,437.7,48000,437.7,48000,437.6
48000,437.6,49000,437.6,48000,437.6
49000,437.6,49000,437.6,49000,437.5
49000,437.6,50000,437.7,49000,437.6
50000,437.7,51000,437.9,50000,437.7
51000,437.8,51000,437.9,51000,437.7
51000,437.8,52000,437.7,51000,437.6
52000,437.8,52000,437.6,52000,437.6
52000,437.8,53000,437.7,52000,437.4
53000,437.7,54000,437.7,53000,437.4
54000,437.7,54000,437.7,54000,437.6
54000,437.7,55000,437.6,54000,437.6
55000,437.7,55000,437.5,55000,437.6
55000,437.7,56000,437.6,55000,437.6
56000,437.7,56000,437.7,56000,437.8
57000,437.8,57000,437.7,57000,437.7
57000,437.7,58000,437.7,57000,437.6
58000,437.7,58000,437.6,58000,437.6
58000,437.7,59000,437.6,58000,437.6
59000,437.7,60000,437.7,59000,437.5
60000,437.7,60000,437.6,60000,437.5
60000,437.7,61000,437.6,60000,437.6
61000,437.7,61000,437.6,61000,437.5
61000,437.6,62000,437.6,61000,437.5
62000,437.7,62000,437.7,62000,437.6
63000,437.8,63000,437.8,63000,437.6
63000,437.8,64000,437.7,63000,437.7
64000,437.8,64000,437.0,64000,437.7
64000,437.8,65000,437.2,64000,437.6
65000,437.7,65000,437.6,65000,437.6
66000,437.7,66000,437.7,66000,437.6
66000,437.8,67000,437.7,66000,437.5
67000,437.8,67000,437.6,67000,437.6
67000,437.7,68000,437.6,67000,437.6
68000,437.7,68000,437.6,68000,437.6
69000,437.6,69000,437.7,69000,437.6
69000,437.7,70000,437.7,69000,437.6
70000,437.6,70000,437.8,70000,437.6
70000,437.6,71000,437.7,70000,437.6
71000,437.4,71000,437.6,71000,437.5
72000,437.6,72000,437.6,72000,437.6
72000,437.7,73000,437.6,72000,437.6
73000,437.7,73000,437.6,73000,437.5
73000,437.6,74000,437.6,73000,437.5
74000,437.5,74000,437.7,74000,437.5
75000,437.6,75000,437.8,75000,437.6
75000,437.8,76000,437.8,75000,437.7
76000,437.8,76000,437.7,76000,437.6
76000,437.8,77000,437.6,77000,437.6
77000,437.8,77000,437.7,77000,437.6
78000,437.8,78000,437.8,78000,437.6
78000,437.8,79000,437.8,78000,437.7
79000,437.8,79000,437.7,79000,437.7
79000,437.8,80000,437.6,80000,437.6
80000,437.7,80000,437.6,80000,437.5
80000,437.7,81000,437.7,81000,437.6
81000,437.7,82000,437.7,81000,437.6
82000,437.7,82000,437.6,82000,437.7
82000,437.7,83000,437.6,83000,437.6
83000,437.7,83000,437.6,83000,437.6
83000,437.6,84000,437.6,84000,437.5
84000,437.6,84000,437.6,84000,437.5
85000,437.6,85000,437.6,85000,437.5
85000,437.6,86000,437.5,85000,437.4
86000,437.6,86000,437.5,86000,437.4
86000,437.6,87000,437.6,87000,437.4
87000,437.7,87000,437.8,87000,437.6
87000,437.8,88000,437.8,88000,437.7
88000,437.9,89000,437.8,88000,437.7
89000,437.8,89000,437.6,89000,437.7
89000,437.8,90000,437.6,89000,437.6
90000,437.8,90000,437.7,90000,437.7
90000,437.9,91000,437.7,91000,437.7
91000,437.9,91000,437.7,91000,437.6
92000,437.8,92000,437.6,92000,437.7
92000,437.7,93000,437.6,92000,437.7
93000,437.6,93000,437.7,93000,437.8
93000,437.7,94000,437.8,94000,437.8
94000,437.7,94000,437.7,94000,437.7
95000,437.7,95000,437.6,95000,437.6
95000,437.7,96000,437.6,95000,437.6
96000,437.6,96000,436.5,96000,437.6
96000,437.6,97000,437.6,97000,437.6
97000,437.7,97000,437.6,97000,437.7
97000,437.7,98000,437.6,98000,437.6
98000,437.6,99000,437.6,98000,437.6
99000,437.6,99000,437.7,99000,437.5
99000,437.7,100000,437.9,99000,437.7
100000,437.8,101000,437.8,100000,437.7
100000,437.8,101000,437.8,101000,437.8
101000,437.8,102000,437.7,101000,437.8
102000,437.8,102000,437.7,102000,437.7
102000,437.7,103000,437.8,103000,437.6
103000,437.7,104000,437.7,103000,437.7
103000,437.8,104000,437.7,104000,437.7
104000,437.7,105000,437.6,104000,437.6
105000,437.7,106000,437.7,105000,437.6
105000,437.7,106000,437.7,105000,437.7
106000,437.8,107000,437.7,106000,437.8
106000,437.8,107000,437.6,107000,437.7
107000,437.7,108000,437.6,107000,437.6
108000,437.7,108000,437.6,108000,437.6
108000,437.7,109000,437.6,109000,437.6
109000,437.8,110000,437.6,109000,437.6
109000,437.8,110000,437.6,110000,437.6
110000,437.7,111000,437.6,110000,437.5
111000,437.6,111000,437.7,111000,437.5
111000,437.6,112000,437.8,111000,437.6
112000,437.8,113000,437.8,112000,437.5
112000,437.9,113000,437.8,113000,437.6
113000,437.8,114000,437.7,113000,437.6
114000,437.8,114000,437.7,114000,437.7
