time0,amp0,time1,amp1,time2,amp2
518.3029174804688,427,400.55036544799805,419,529.8032760620117,401
1118.2725429534912,427,944.5533752441406,421,1137.8107070922852,427
1638.2768154144287,427,1552.5157451629639,425,1745.8081245422363,427
2246.290445327759,427,2160.5474948883057,427,2289.7915840148926,427
2844.312906265259,427,2784.5122814178467,427,2864.790916442871,427
3398.2784748077393,426,3343.548536300659,426,3472.810983657837,426
3974.2772579193115,426,3951.467275619507,426,4048.7704277038574,426
4581.303596496582,427,4559.5667362213135,427,4656.797885894775,427
5157.322645187378,426,5135.5555057525635,427,5263.812065124512,427
5766.289472579956,426,5743.588447570801,427,5877.808332443237,426
6373.302221298218,426,6319.544076919556,427,6448.807954788208,426
6949.2902755737305,426,6863.552093505859,427,7023.798227310181,427
7525.3002643585205,426,7407.53698348999,427,7567.813158035278,427
8101.334571838379,426,7983.534812927246,426,8175.81582069397,427
8677.298307418823,426,8526.533126831055,426,8751.817464828491,427
9284.286260604858,426,9070.522546768188,426,9351.807355880737,427
9892.281532287598,426,9646.534442901611,427,9870.787620544434,427
10468.353986740112,426,10254.560947418213,427,10478.837013244629,427
11076.299667358398,426,10861.532211303711,427,11076.812982559204,427
11652.303218841553,426,11482.556104660034,427,11630.819082260132,427
12195.292711257935,427,12045.583724975586,426,12206.79235458374,427
12739.300966262817,427,12653.57518196106,426,12814.81409072876,427
13316.303730010986,427,13231.53805732727,426,13390.815019607544,427
13859.297037124634,427,13805.565595626831,426,13998.73685836792,427
14403.305053710938,427,14381.538152694702,426,14605.791807174683,427
14979.302167892456,427,14988.559246063232,426,15181.792736053467,427
15587.307453155518,427,15532.541036605835,427,15757.81536102295,427
16195.313692092896,427,16108.556747436523,426,16333.796501159668,427
16815.290689468384,427,16684.548377990723,426,16909.7580909729,427
17378.312587738037,427,17260.524034500122,427,17517.82488822937,427
17986.311197280884,427,17836.560487747192,426,18125.800848007202,426
18565.292358398438,426,18412.56856918335,426,18700.795650482178,426
19138.304233551025,426,18956.640481948853,426,19308.788299560547,426
19714.29419517517,426,19499.534130096436,427,19884.81616973877,427
20322.29256629944,426,20075.509786605835,427,20428.83586883545,427
20865.276336669922,426,20683.528423309326,427,20972.82075881958,426
21441.309452056885,426,21291.549921035767,427,21548.83861541748,426
22017.335414886475,426,21899.539709091187,427,22092.819213867188,426
22561.311960220337,426,22475.546836853027,427,22636.81387901306,427
23105.27539253235,427,23051.54061317444,427,23211.759328842163,427
23681.334018707275,426,23595.561027526855,427,23819.817066192627,427
24289.30687904358,426,24202.52776145935,426,24427.81662940979,427
24897.30715751648,426,24778.54013442993,426,25047.805547714233,427
25504.311561584473,426,25378.535270690918,427,25611.814737319946,427
26080.30915260315,426,25898.561716079712,427,26218.81675720215,427
26656.30531311035,427,26506.55221939087,427,26797.820568084717,427
27200.381994247437,427,27104.520559310913,427,27370.82028388977,427
27776.30853652954,427,27658.526182174683,427,27946.807384490967,427
28383.312702178955,427,28233.56866836548,427,28554.819107055664,427
28960.294723510742,427,28809.571981430054,426,29098.817110061646,427
29567.307710647583,427,29385.562896728516,426,29674.81517791748,426
30175.336837768555,427,29993.51143836975,427,30249.83549118042,426
30783.31160545349,427,30601.523399353027,427,30825.824737548828,427
31359.315633773804,427,31176.546096801758,427,31401.81589126587,427
31967.32783317566,427,31784.55138206482,426,31977.822065353394,426
32542.28115081787,427,32392.571449279785,426,32553.82752418518,426
33086.2934589386,427,32936.548709869385,427,33161.821365356445,426
33630.31625747681,427,33512.566566467285,427,33769.8187828064,427
34206.300497055054,427,34120.55492401123,427,34345.82161903381,427
34814.316749572754,426,34696.560859680176,427,34952.84175872803,427
35422.3153591156,426,35303.51662635803,427,35560.786962509155,427
36030.31420707703,427,35911.553144454956,427,36104.81572151184,426
36605.29541969299,427,36526.56841278076,427,36680.82022666931,426
37181.29849433899,426,37095.531940460205,427,37288.83671760559,427
