time0,amp0,time1,amp1,time2,amp2
0,400.8,0,401.1,0,408.2
0,438.1,0,438.5,0,438.2
1000,438.0,1000,438.4,1000,438.2
2000,438.0,2000,438.4,2000,438.2
2000,438.0,2000,438.4,2000,438.2
3000,438.0,3000,438.3,3000,438.2
3000,438.0,3000,438.4,3000,438.2
4000,438.1,4000,438.5,4000,438.2
5000,438.1,5000,438.5,5000,438.2
5000,438.1,5000,438.4,5000,438.2
6000,438.1,6000,438.4,6000,438.2
6000,438.2,6000,438.4,6000,438.3
7000,438.2,7000,438.4,7000,438.3
8000,438.1,8000,438.3,8000,438.2
8000,438.1,8000,438.4,8000,438.2
9000,438.1,9000,438.4,9000,438.3
9000,438.1,9000,438.3,9000,438.3
10000,438.0,10000,438.3,10000,438.2
11000,438.0,11000,438.3,11000,438.2
11000,438.1,11000,438.5,11000,438.5
12000,438.3,12000,438.7,12000,438.6
12000,438.5,12000,438.8,12000,438.7
13000,438.5,13000,438.8,13000,438.7
14000,438.5,14000,438.7,14000,438.8
14000,438.5,14000,438.8,14000,438.8
15000,438.5,15000,438.7,15000,438.8
15000,438.4,15000,438.6,15000,438.8
16000,438.4,16000,438.5,16000,438.8
17000,438.5,17000,438.6,17000,438.8
17000,438.5,17000,438.7,17000,438.8
18000,438.5,18000,438.7,18000,438.8
18000,438.5,18000,438.6,18000,438.7
19000,438.5,19000,438.6,19000,438.7
19000,438.5,20000,438.6,20000,438.7
20000,438.5,20000,438.6,20000,438.6
21000,438.4,21000,438.5,21000,438.6
21000,438.4,21000,438.5,21000,438.6
22000,438.4,22000,438.6,22000,438.6
23000,438.5,23000,438.7,23000,438.7
23000,438.6,23000,438.6,23000,438.8
24000,438.6,24000,438.5,24000,438.9
24000,438.6,24000,438.7,25000,438.8
25000,438.5,25000,438.7,25000,438.7
26000,438.5,26000,438.7,26000,438.6
26000,438.5,26000,438.6,26000,438.6
27000,438.5,27000,438.6,27000,438.6
27000,438.5,27000,438.6,27000,438.7
28000,438.5,28000,438.7,28000,438.7
29000,438.5,29000,438.7,29000,438.7
29000,438.5,29000,438.7,29000,438.7
30000,438.4,30000,438.7,30000,438.7
30000,438.4,30000,438.7,30000,438.7
31000,438.4,31000,438.7,31000,438.7
32000,438.4,32000,438.6,32000,438.6
32000,438.3,32000,438.5,32000,438.5
33000,438.3,33000,438.7,33000,438.7
33000,438.4,33000,438.8,33000,438.7
34000,438.5,34000,438.7,34000,438.8
34000,438.5,35000,438.7,35000,438.7
35000,438.6,35000,438.7,35000,438.7
36000,438.6,36000,438.8,36000,438.6
36000,438.6,36000,438.8,36000,438.7
37000,438.5,37000,438.7,37000,438.6
37000,438.5,38000,438.7,38000,438.6
38000,438.5,38000,438.7,38000,438.7
39000,438.5,39000,438.8,39000,438.8
39000,438.5,39000,438.7,39000,438.9
40000,438.5,40000,438.6,40000,438.8
40000,438.5,41000,438.6,40000,438.8
41000,438.5,41000,438.6,41000,438.8
42000,438.5,42000,438.6,42000,438.8
42000,438.4,42000,438.6,42000,438.8
43000,438.4,43000,438.6,43000,438.7
43000,438.5,44000,438.7,43000,438.7
44000,438.5,44000,438.8,44000,438.9
44000,438.6,45000,438.8,45000,438.9
45000,438.5,45000,438.8,45000,438.9
46000,438.5,46000,438.8,46000,438.8
46000,438.5,47000,438.8,46000,438.8
47000,438.5,47000,438.7,47000,438.8
47000,438.5,48000,438.7,48000,438.8
48000,438.5,48000,438.7,48000,438.7
49000,438.5,49000,438.6,49000,438.7
49000,438.6,50000,438.6,49000,438.8
50000,438.6,50000,438.7,50000,438.8
50000,438.6,51000,438.6,51000,438.8
51000,438.5,51000,438.6,51000,438.7
52000,438.5,52000,438.7,52000,438.8
52000,438.5,53000,438.6,52000,438.8
53000,438.5,53000,438.6,53000,438.7
53000,438.5,54000,438.6,54000,438.6
54000,438.5,54000,438.7,54000,438.8
55000,438.5,55000,438.8,55000,438.9
55000,438.6,55000,438.9,55000,439.0
56000,438.6,56000,438.8,56000,438.9
57000,438.5,57000,438.7,57000,438.9
57000,438.6,57000,438.7,57000,438.9
58000,438.5,58000,438.7,58000,438.9
58000,438.5,58000,438.7,58000,438.8
59000,438.5,59000,438.7,59000,438.7
59000,438.5,59000,438.6,60000,438.8
60000,438.5,60000,438.7,60000,438.8
61000,438.4,61000,438.7,61000,438.8
61000,438.4,61000,438.7,61000,438.8
62000,438.3,62000,438.7,62000,438.8
62000,438.4,63000,438.6,62000,438.8
63000,438.4,63000,438.6,63000,438.8
64000,438.5,64000,438.7,64000,438.8
64000,438.5,64000,438.7,64000,438.8
65000,438.4,65000,438.8,65000,438.8
65000,438.5,66000,438.9,65000,438.8
66000,438.6,66000,438.9,66000,438.9
66000,438.5,67000,438.8,67000,438.9
67000,438.5,67000,438.8,67000,438.9
68000,438.5,68000,438.8,68000,438.8
68000,438.5,68000,438.8,68000,438.8
69000,438.5,69000,438.7,69000,438.8
69000,438.5,70000,438.7,70000,438.8
70000,438.5,70000,438.7,70000,438.8
70000,438.5,71000,438.7,71000,438.8
71000,438.6,71000,438.8,72000,438.8
72000,438.5,72000,438.8,72000,438.7
72000,438.5,73000,438.7,73000,438.7
73000,438.5,73000,438.7,73000,438.6
73000,438.5,74000,438.7,74000,438.7
74000,438.5,74000,438.7,74000,438.8
75000,438.5,75000,438.7,75000,438.8
75000,438.5,75000,438.7,76000,438.7
76000,438.5,76000,438.7,76000,438.8
77000,438.5,77000,438.8,77000,438.9
77000,438.6,77000,438.9,78000,438.8
78000,438.5,78000,438.8,78000,438.8
78000,438.5,78000,438.8,79000,438.8
79000,438.5,79000,438.8,79000,438.8
79000,438.5,79000,438.8,80000,438.8
80000,438.5,80000,438.7,81000,438.8
81000,438.5,81000,438.7,81000,438.8
81000,438.6,81000,438.7,82000,438.8
82000,438.6,82000,438.8,82000,438.9
82000,438.7,82000,438.8,83000,438.8
83000,438.7,83000,438.8,84000,438.7
84000,438.6,84000,438.8,84000,438.7
84000,438.5,84000,438.8,85000,438.7
85000,438.5,85000,438.7,85000,438.7
85000,438.4,85000,438.8,86000,438.6
86000,438.4,86000,438.7,87000,438.7
87000,438.5,87000,438.7,87000,438.7
87000,438.6,87000,438.9,88000,438.8
88000,438.6,88000,438.9,88000,438.7
88000,438.6,88000,438.9,89000,438.7
89000,438.6,89000,438.8,90000,438.7
90000,438.5,90000,438.8,90000,438.7
90000,438.6,90000,438.8,91000,438.7
91000,438.5,91000,438.7,91000,438.7
91000,438.5,91000,438.7,92000,437.7
92000,438.6,92000,438.6,92000,438.9
93000,438.6,93000,438.7,93000,438.8
93000,438.6,93000,438.8,94000,438.8
94000,438.5,94000,438.8,94000,438.8
94000,438.5,94000,438.8,95000,438.7
95000,438.5,95000,438.8,95000,438.7
96000,438.5,96000,438.8,96000,438.7
96000,438.5,96000,438.7,97000,438.7
97000,438.4,97000,438.8,97000,438.7
97000,438.4,97000,438.7,98000,438.8
98000,438.5,98000,438.8,98000,438.8
99000,438.6,99000,438.9,99000,438.8
99000,438.7,99000,438.9,100000,438.8
100000,438.6,100000,438.9,100000,438.8
100000,438.6,100000,438.8,101000,438.8
101000,438.6,101000,438.8,101000,438.8
101000,438.6,102000,438.8,102000,438.7
102000,438.5,102000,438.7,103000,438.8
103000,438.5,103000,438.7,103000,438.8
103000,438.5,103000,438.7,104000,438.8
104000,438.5,104000,438.7,104000,438.8
104000,438.5,105000,438.7,105000,438.7
105000,438.5,105000,438.6,106000,438.6
106000,438.5,106000,438.6,106000,438.7
106000,438.5,106000,438.6,107000,438.7
107000,438.5,107000,438.6,107000,438.6
107000,438.5,,,,
