time0,amp0,time1,amp1,time2,amp2
0,424.0,0,438.1,0,438.1
1000,438.1,1000,438.1,1000,438.1
1000,438.2,1000,438.2,1000,438.2
2000,438.3,2000,438.3,2000,438.3
3000,438.3,2000,438.3,2000,438.3
3000,438.3,3000,438.3,3000,438.3
4000,438.4,3000,438.3,4000,438.3
4000,438.4,4000,438.3,4000,438.3
5000,438.4,5000,438.4,5000,438.3
6000,438.4,5000,438.4,5000,438.3
6000,438.4,6000,438.4,6000,438.2
7000,438.3,6000,438.4,7000,438.2
7000,438.3,7000,438.5,7000,438.3
8000,438.4,8000,438.5,8000,438.3
9000,438.4,8000,438.5,8000,438.4
9000,438.4,9000,438.5,9000,438.4
10000,438.5,9000,438.5,10000,438.5
10000,438.5,10000,438.6,10000,438.5
11000,438.5,11000,438.5,11000,438.5
12000,438.5,11000,438.5,11000,438.4
12000,438.5,12000,438.5,12000,438.4
13000,438.5,12000,438.5,13000,438.4
14000,438.5,13000,438.5,13000,438.4
14000,438.5,14000,438.5,14000,438.4
15000,438.5,14000,438.5,14000,438.4
15000,438.5,15000,438.5,15000,438.4
16000,438.5,15000,438.5,16000,438.4
17000,438.5,16000,438.5,16000,438.4
17000,438.5,16000,438.6,17000,438.4
18000,438.5,17000,438.6,17000,438.4
18000,438.5,18000,438.5,18000,438.5
19000,438.5,18000,438.5,19000,438.5
20000,438.5,19000,438.6,19000,438.5
20000,438.6,19000,438.6,20000,438.5
21000,438.6,20000,438.7,20000,438.5
21000,438.7,21000,438.6,21000,438.5
22000,438.6,21000,438.7,22000,438.4
23000,438.5,22000,438.7,22000,438.4
23000,438.5,22000,438.6,23000,438.4
24000,438.5,23000,438.4,24000,438.4
24000,438.5,24000,438.5,24000,438.4
25000,438.5,24000,438.5,25000,438.4
26000,438.5,25000,438.5,25000,438.4
26000,438.5,25000,438.5,26000,438.4
27000,438.5,26000,438.5,27000,438.5
27000,438.5,27000,438.5,27000,438.4
28000,438.5,27000,438.6,28000,438.4
28000,438.5,28000,438.6,28000,438.4
29000,438.5,29000,438.6,29000,438.4
30000,438.5,29000,438.6,29000,438.4
30000,438.5,30000,438.6,30000,438.4
31000,438.6,30000,438.7,31000,438.5
32000,438.6,31000,438.7,31000,438.5
32000,438.6,32000,438.7,32000,438.5
33000,438.5,32000,438.7,32000,438.5
33000,437.5,33000,438.6,33000,438.5
34000,438.5,33000,438.6,34000,438.4
35000,438.5,34000,438.5,34000,438.4
35000,438.5,34000,438.6,35000,438.4
36000,438.5,35000,438.6,35000,438.4
37000,438.3,36000,438.6,36000,438.5
37000,438.3,36000,438.7,37000,438.5
38000,438.6,37000,438.7,37000,438.5
38000,438.5,38000,438.6,38000,438.4
39000,438.5,38000,438.6,38000,438.4
39000,438.5,39000,438.6,39000,438.4
40000,438.5,39000,438.6,40000,438.4
41000,438.6,40000,438.7,40000,438.4
41000,438.6,41000,438.6,41000,438.5
42000,438.6,41000,438.6,41000,438.5
42000,438.6,42000,438.7,42000,438.5
43000,438.6,42000,438.7,42000,438.6
44000,438.6,43000,438.8,43000,438.6
44000,438.6,43000,438.8,44000,438.6
45000,438.5,44000,438.6,44000,438.5
45000,438.5,45000,438.6,45000,438.4
46000,438.6,45000,438.6,45000,438.5
47000,438.6,46000,438.7,46000,438.4
47000,438.6,46000,438.7,46000,438.4
48000,438.6,47000,438.7,47000,438.4
48000,438.6,48000,438.7,48000,438.4
49000,438.6,48000,438.7,48000,438.5
49000,438.6,49000,438.7,49000,438.5
50000,438.6,49000,438.7,49000,438.5
51000,438.6,50000,438.6,50000,438.5
51000,438.6,51000,438.7,51000,438.5
52000,438.6,51000,438.7,51000,438.5
52000,438.6,52000,438.8,52000,438.5
53000,438.6,52000,438.8,52000,438.5
54000,438.7,53000,438.8,53000,438.5
54000,438.6,54000,438.8,54000,438.5
55000,438.6,54000,438.9,54000,438.4
55000,438.5,55000,438.5,55000,438.4
56000,438.5,55000,438.6,55000,438.4
57000,438.5,56000,438.6,56000,438.4
57000,438.5,56000,438.6,57000,438.3
58000,438.6,57000,438.6,57000,438.1
58000,438.6,58000,438.5,58000,438.5
59000,438.6,58000,438.5,58000,438.5
60000,438.6,59000,438.6,59000,438.5
60000,438.5,60000,438.6,60000,438.5
61000,438.5,60000,438.6,60000,438.4
61000,438.6,61000,438.6,61000,438.4
62000,438.6,61000,438.6,61000,438.5
63000,438.6,62000,438.6,62000,438.6
63000,438.7,62000,438.6,63000,438.6
